1,0
2,0
2,0
4,6.363667768314186
4,6.100325836371189
4,6.007878897879939
5,0
8,5.897684555335919
7,5.9822665360872325
7,5.9585752390778595
8,5.876739241162045
9,5.838040755699538
9,5.815513138578166
9,5.851913078087445
10,5.787743537525144
11,5.796736611990414
13,5.789195288405915
11,5.781104393050145
12,5.785861670299715
13,5.790505219554236
17,5.800398412609975
15,5.774755603556569
15,5.743046536131256
17,5.777040801988545
17,5.778535052736307
18,5.728315057464535
20,5.7524303355828295
23,5.729833590707575
22,5.766789503802903
22,5.783210666843436
26,5.750542785512414
25,5.730076263208039
25,5.752017312298164
27,5.723754697565351
25,5.778023073245897
26,5.715660347505772
27,5.7184653460107056
28,5.743176690604438
29,5.721607698618639
28,5.717542968781595
29,5.723471453833105
30,5.722996575986448
33,5.729805339523249
34,5.721335148385322
36,5.709607298128509
34,5.711322692683645
35,5.728707239304674
34,5.736837196476837
37,5.716474433890361
36,5.719574619271755
36,5.713325907611091
38,5.7121047105020395
37,5.719820519463178
41,5.717782935154968
54,5.710398449320135
54,5.716889296909551
45,5.710352772589603
42,5.714664123138241
40,5.712450229527144
40,5.722885786975527
44,5.708007874387779
46,5.707932276004105
49,5.711715036516884
45,5.714694329806058
46,5.713960071054078
46,5.713558222298208
52,5.711835309110734
53,5.70554554476356
45,5.708572238881432
47,5.7241688295850315
48,5.709298133271581
48,5.714425389576709
50,5.711081213553934
52,5.7185421330069515
54,5.706392015116032
49,5.714706218332385
53,5.710854721110821
55,5.710949138387623
57,5.705506111688367
55,5.710130100450259
60,5.706594331190632
59,5.709093274064091
61,5.703222442869929
60,5.706938716152618
60,5.714882277401936
60,5.715573569893507
59,5.706245725775192
61,5.705487685638301
60,5.7055913933423685
61,5.711921499314792
67,5.702860700135615
65,5.702680710451883
66,5.710764350025038
72,5.710923932972131
68,5.709901821138262
63,5.710141605452348
73,5.702306491652111
67,5.700990950302872
66,5.7057468570857255
72,5.708153786522169
72,5.707356641099514
74,5.701759573584377
72,5.702499716803023
76,5.709680688725679
72,5.708105630626082
71,5.708330555242609
76,5.702465738551437
71,5.706385532521837
76,5.701678750492391
75,5.704078719039085
82,5.703692668168401
76,5.70708708354464
76,5.7080603785457775
