8,3.4356674808540335
14,3.4241529258540337
13,3.381526926776761
9,3.375137656346534
9,3.3619855333275894
11,3.3626776004843775
9,3.3569439154459926
11,3.3460851979092427
15,3.333747995297593
15,3.3197834872101653
15,3.326088750243173
18,3.332135442060888
12,3.3030685625770726
18,3.321586880340263
14,3.3113366516559495
19,3.320350312454829
18,3.311933397900606
21,3.309680176647233
17,3.318697540496604
20,3.3069686467550863
23,3.3053838622167677
18,3.30787855089255
24,3.2697114850588065
21,3.29241351982559
25,3.3016604994496537
25,3.3062673298363188
24,3.306080603826355
26,3.292154862004489
27,3.300255264989091
24,3.283615943832509
30,3.2876199778350808
34,3.297319426717564
32,3.2973822764960454
36,3.2978728038209106
36,3.2919336649167317
34,3.326836825130217
35,3.2742673373554743
33,3.284087150365753
35,3.288764517070531
29,3.2919246297043974
36,3.267053309523427
37,3.2889342999229787
36,3.275601879498842
36,3.272172477130333
36,3.2966856725710634
40,3.2690311189927805
38,3.26904035663019
43,3.2738904759836336
45,3.2560605512378675
38,3.2652778689559776
41,3.280217359072122
40,3.282311911788152
43,3.26738828402229
49,3.267337386351865
46,3.261459661788208
38,3.264045558696462
41,3.266200382166025
53,3.259756074990229
45,3.251978878431437
49,3.2514223257756867
45,3.275901664492176
51,3.2562717448458764
53,3.2593838106604145
55,3.2449808774489974
50,3.2573037330589707
55,3.24279576364753
48,3.2665001898494275
51,3.2682099488339826
56,3.2537112804764545
52,3.291712048810744
54,3.272599615496872
57,3.23930516226171
58,3.2447202609382955
54,3.255200141201622
56,3.25004816221001
61,3.252516014217016
58,3.252489608033053
60,3.244819162851447
61,3.26066631425531
61,3.2550149819277254
64,3.2496462973202824
64,3.2599081273991506
58,3.2501901293374877
67,3.242880250875091
71,3.2283116152482467
63,3.2578489211401913
59,3.2560628918489
68,3.2488107830978685
70,3.244775602816778
68,3.2668865948089825
69,3.2384699013867473
69,3.2578264335199294
75,3.265023887620086
70,3.258637825060279
77,3.240770726339243
73,3.2522803579891537
75,3.2502020648703605
67,3.2615976168509238
72,3.2372351660904983
73,3.250174047616822
76,3.2492833348624366
78,3.2311692739509974
77,3.258250216892008
88,3.2519788891283645
103,3.2371402873540833
81,3.241784809245318
79,3.2501676082396154
78,3.2494753864877164
82,3.2296255974268764
87,3.2466735959765995
84,3.2361705295637857
85,3.254167239319634
86,3.245382520883823
81,3.251747429610503
89,3.2580291499716982
84,3.2441320989024476
85,3.2465980393147924
85,3.2368245832512192
90,3.2556076075783444
82,3.2424493041498454
92,3.240909019843336
96,3.2463094214323056
94,3.221050915974298
92,3.2413130289714864
95,3.246219084022879
94,3.24741447146465
95,3.244336696477308
100,3.2435737149211903
92,3.254714092859591
95,3.2429892556389075
103,3.2223321257657562
100,3.2285056482217596
97,3.237025446645222
110,3.254095534784871
100,3.2346074326146605
103,3.246235725308338
98,3.2384658215832154
102,3.231641241425162
107,3.2195110261511726
103,3.2350735041392564
111,3.2150495387403923
108,3.222638740264443
107,3.2336825357594052
114,3.2347427675294274
103,3.236416992227861
113,3.2217337404618904
120,3.2302652402466436
118,3.247998625285876
117,3.240209055223992
111,3.230541482105285
108,3.238598617886839
114,3.243914748804257
119,3.2463281857678896
119,3.2390122884898327
122,3.23577454397113
117,3.2427545897095973
115,3.2283341480961982
114,3.2426801297432077
118,3.2317007315555246
118,3.2395209541597683
124,3.237294161433895
126,3.2419031823451596
156,3.2445452538330453
123,3.2242376067917307
122,3.2391769106010293
126,3.2393141294471643
125,3.2402295640900136
129,3.2283288746865257
124,3.240295393629836
120,3.218112008969042
120,3.238952745180815
132,3.2232261469796675
127,3.2377269768192627
142,3.2268264668517923
121,3.240238522311172
133,3.235073046678606
129,3.2429767322226932
127,3.2358914949673316
133,3.2215532042910677
136,3.2421738733494267
133,3.2230610086190055
136,3.2336750939066605
135,3.2150340141807026
130,3.2523872724506204
136,3.225594973049499
136,3.2236732951294655
131,3.2193555598902637
136,3.219020001869819
134,3.2234949300823947
144,3.2404648603403174
143,3.222459419974576
141,3.2222370525004806
138,3.242410710367876
143,3.2296535375104756
130,3.2266239059541397
138,3.2294448128448123
145,3.223500934105563
149,3.234181898696399
148,3.244302592424533
