11,-0.19696969696969696
21,-0.08060606060606061
27,0.08175757575757575
34,0.2751652121212122
42,0.47859005575757585
52,0.6979012205575759
57,0.9165231290466674
71,1.124367490872918
75,1.3109911666902763
84,1.480789626723546
93,1.6299959365190415
100,1.7636777599382458
117,1.8815331677824163
118,1.986964157607402
123,2.080781682903674
129,2.164837909374788
147,2.2400349273203335
151,2.307530452848938
168,2.367942714458526
178,2.4215838877161366
180,2.4683068863873374
194,2.507919282927205
198,2.540378474928911
203,2.565967627495673
225,2.5853472370343593
251,2.599443141602005
241,2.609305988613232
235,2.6159635330858912
242,2.6203132265861986
249,2.623073992886326
263,2.624782350661839
278,2.6258166164760977
296,2.6264312137727135
293,2.62679077031124
306,2.6269984302320477
309,2.6271171288983854
363,2.627184426628789
371,2.6272223445497547
347,2.627243609573452
350,2.6272554967009922
357,2.627262128655989
367,2.6272658265283377
395,2.627267890251887
373,2.627269045015981
381,2.6272696941649905
388,2.627270061632665
402,2.6272702716500893
416,2.6272703931849346
411,2.6272704646067973
436,2.627270507349423
431,2.627270533458982
451,2.627270549764216
464,2.627270560179873
471,2.627270566982257
472,2.6272705715176223
540,2.627270574597944
517,2.627270576723635
522,2.6272705782101657
548,2.6272705792609856
540,2.627270580010188
524,2.627270580547911
521,2.6272705809358365
543,2.6272705812167856
534,2.6272705814208597
552,2.6272705815694213
596,2.627270581677747
655,2.6272705817568314
656,2.6272705818146216
641,2.6272705818568785
590,2.6272705818877915
612,2.627270581910417
618,2.6272705819269793
625,2.6272705819391065
666,2.6272705819479865
651,2.6272705819544906
652,2.627270581959255
671,2.6272705819627427
688,2.627270581965299
685,2.6272705819671716
688,2.6272705819685434
717,2.627270581969548
723,2.627270581970284
741,2.6272705819708233
728,2.627270581971218
746,2.6272705819715076
742,2.62727058197172
715,2.627270581971875
730,2.6272705819719886
778,2.627270581972072
797,2.6272705819721334
838,2.627270581972178
783,2.627270581972211
811,2.627270581972235
824,2.6272705819722524
824,2.6272705819722657
836,2.6272705819722746
836,2.6272705819722817
868,2.6272705819722866
843,2.62727058197229
